RegionName,State_x,2008-01,2016-12,HouseValueChange,County,State_y,Abbreviation,Total,White,Black,Asian,Others,White %,Black %,Asian %,Others %,HouseValueChange %
Polk,IA,140400.0,163700,23300.0,Polk,Iowa,IA,41647,28505,7888,5655,-401,0.684443057122962,0.1894013974596009,0.13578409009052272,-0.009628544673085696,0.16595441595441596
Genesee,MI,102100.0,83400,-18700.0,Genesee,Michigan,MI,-20331,-21516,326,75,784,1.0582853770104763,-0.01603462692440116,-0.003688947912055481,-0.03856180217401997,-0.1831537708129285
Clark,WA,260600.0,301100,40500.0,Clark,Washington,WA,34461,16922,951,3845,12743,0.4910478511941035,0.02759641333681553,0.11157540407997446,0.36978033138910654,0.15541059094397544
Santa Barbara,CA,545200.0,565100,19900.0,Santa Barbara,California,CA,36768,17671,1493,4856,12748,0.4806081375108791,0.04060596170583116,0.13207136640557007,0.34671453437771976,0.036500366837857665
Seminole,FL,234600.0,210400,-24200.0,Seminole,Florida,FL,33622,26543,8595,4036,-5552,0.7894533341264648,0.255636190589495,0.12004044970554993,-0.16512997442150973,-0.10315430520034101
Williamson,TX,190400.0,253100,62700.0,Williamson,Texas,TX,118510,100123,8881,13907,-4401,0.8448485359885242,0.07493882372795545,0.1173487469411864,-0.03713610665766602,0.3293067226890756
Washoe,NV,286700.0,305200,18500.0,Washoe,Nevada,NV,35843,34153,890,3952,-3152,0.9528499288564016,0.024830510838936472,0.11025862790503027,-0.08793906760036828,0.06452738053714685
Monterey,CA,509900.0,500900,-9000.0,Monterey,California,CA,24599,31260,-1578,-706,-4377,1.2707833651774465,-0.06414894914427416,-0.028700353672913525,-0.17793406236025855,-0.017650519709747008
Solano,CA,377900.0,383600,5700.0,Solano,California,CA,22382,15037,568,8929,-2152,0.671834509874006,0.025377535519613977,0.3989366455187204,-0.09614869091234028,0.015083355385022493
Mobile,AL,119800.0,105000,-14800.0,Mobile,Alabama,AL,10279,-3034,8206,844,4263,-0.2951648993092713,0.7983266854752408,0.08210915458702209,0.4147290592470085,-0.12353923205342238
Berks,PA,174600.0,155300,-19300.0,Berks,Pennsylvania,PA,12955,3916,2548,883,5608,0.30227711308375144,0.19668081821690467,0.06815901196449248,0.4328830567348514,-0.11053837342497136
Cameron,TX,79100.0,82600,3500.0,Cameron,Texas,TX,33511,47966,913,338,-15706,1.4313508997045743,0.02724478529438095,0.010086240338993168,-0.4686819253379487,0.04424778761061947
Prince William,VA,344100.0,342900,-1200.0,Prince William,Virginia,VA,84911,51391,23188,10190,142,0.6052337153019044,0.2730859370399595,0.12000800838525046,0.0016723392728857276,-0.0034873583260680036
Hillsborough,NH,252100.0,249000,-3100.0,Hillsborough,New Hampshire,NH,3913,-2341,1938,2450,1866,-0.5982622029133657,0.4952721696907744,0.6261180679785331,0.4768719652440583,-0.012296707655692185
Dakota,MN,238700.0,250700,12000.0,Dakota,Minnesota,MN,22319,4615,5998,3236,8470,0.2067744970652807,0.2687396388727093,0.14498857475693355,0.3794972893050764,0.050272308336824466
Ada,ID,221800.0,236500,14700.0,Ada,Idaho,ID,54149,45852,1032,2294,4971,0.8467746403442353,0.01905852370311548,0.04236458660363072,0.09180224934901847,0.06627592425608657
Waukesha,WI,254000.0,262000,8000.0,Waukesha,Wisconsin,WI,17005,10283,853,3126,2743,0.6047044986768597,0.05016171714201705,0.18382828579829466,0.16130549838282854,0.031496062992125984
Richland,SC,137400.0,127100,-10300.0,Richland,South Carolina,SC,44120,10939,24264,2941,5976,0.2479374433363554,0.5499546690843155,0.06665911151405259,0.13544877606527653,-0.07496360989810771
Pulaski,AR,122000.0,128400,6400.0,Pulaski,Arkansas,AR,17484,-1482,13796,1433,3737,-0.08476321207961565,0.7890642873484328,0.08196064973690231,0.2137382749942805,0.05245901639344262
Sarasota,FL,219500.0,241200,21700.0,Sarasota,Florida,FL,27923,24855,1292,1557,219,0.8901264190810443,0.04627009991763063,0.05576048418866168,0.007842996812663395,0.0988610478359909
Clackamas,OR,338900.0,388800,49900.0,Clackamas,Oregon,OR,19542,12523,438,3890,2691,0.6408248899805548,0.022413263739637704,0.19905843823559516,0.13770340804421247,0.14724107406314546
Pinal,AZ,185000.0,174800,-10200.0,Pinal,Arizona,AZ,98641,101780,7929,2625,-13693,1.0318224673310288,0.0803823967721333,0.0266116523555114,-0.13881651645867338,-0.055135135135135134
Stark,OH,112600.0,111400,-1200.0,Stark,Ohio,OH,-4180,-8531,525,-14,3840,2.040909090909091,-0.1255980861244019,0.0033492822966507177,-0.9186602870813396,-0.010657193605683837
Orange,NY,295200.0,222000,-73200.0,Orange,New York,NY,-322,-13453,4010,1078,8043,41.77950310559006,-12.453416149068325,-3.347826086956522,-24.97826086956522,-0.24796747967479674
Butler,OH,148100.0,149700,1600.0,Butler,Ohio,OH,16252,3156,5870,3133,4093,0.1941914841250308,0.36118631553039626,0.19277627368939207,0.2518459266551809,0.010803511141120865
Mercer,NJ,270900.0,217200,-53700.0,Mercer,New Jersey,NJ,7133,-6667,3705,9825,270,-0.9346698443852516,0.5194167951773447,1.3774008131221085,0.0378522360857984,-0.1982281284606866
Westmoreland,PA,115100.0,120700,5600.0,Westmoreland,Pennsylvania,PA,-2932,-6189,808,650,1799,2.110845839017735,-0.2755798090040928,-0.22169167803547066,-0.6135743519781719,0.04865334491746308
Allen,IN,107200.0,115900,8700.0,Allen,Indiana,IN,17294,6597,3192,5172,2333,0.38146177865155545,0.1845726841679195,0.29906325893373426,0.1349022782467908,0.08115671641791045
Lane,OR,234500.0,246500,12000.0,Lane,Oregon,OR,17352,10761,337,-14,6268,0.6201590594744122,0.01942139234670355,-0.0008068234209313048,0.3612263715998156,0.0511727078891258
Forsyth,NC,134900.0,129700,-5200.0,Forsyth,North Carolina,NC,27493,25514,9940,2735,-10696,0.9280180409558796,0.3615465754919434,0.0994798676026625,-0.3890444840504856,-0.0385470719051149
Charleston,SC,254400.0,286200,31800.0,Charleston,South Carolina,SC,36609,35374,574,364,297,0.9662651260618972,0.015679204567182938,0.00994291021333552,0.0081127591575842,0.125
Lehigh,PA,207600.0,175100,-32500.0,Lehigh,Pennsylvania,PA,22054,6081,7456,2200,6317,0.2757322934615036,0.3380792599981863,0.0997551464586923,0.2864333000816178,-0.1565510597302505
Placer,CA,406000.0,438800,32800.0,Placer,California,CA,37963,27683,930,6219,3131,0.729210020282907,0.024497537075573585,0.16381740115375498,0.0824750414877644,0.08078817733990148
Washtenaw,MI,194100.0,241700,47600.0,Washtenaw,Michigan,MI,10905,2031,1369,2603,4902,0.18624484181568088,0.1255387436955525,0.2386978450252178,0.4495185694635488,0.2452344152498712
Nueces,TX,125900.0,140400,14500.0,Nueces,Texas,TX,35015,54040,712,2408,-22145,1.543338569184635,0.02033414251035271,0.06877052691703556,-0.6324432386120235,0.11517077045274027
Hamilton,TN,135300.0,147100,11800.0,Hamilton,Tennessee,TN,21123,14294,3301,1859,1669,0.6767031198219949,0.15627515031008854,0.08800833214978933,0.07901339771812715,0.08721359940872137
Madison,AL,,151400,,Madison,Alabama,AL,37315,19537,10235,1680,5863,0.5235696100763768,0.2742864799678413,0.04502210907141901,0.15712180088436287,
Marion,FL,158600.0,126300,-32300.0,Marion,Florida,FL,17847,11359,5950,515,23,0.6364655124110494,0.3333893651594105,0.028856390429764105,0.0012887319997758728,-0.20365699873896595
Anoka,MN,211800.0,219600,7800.0,Anoka,Minnesota,MN,15990,2185,6674,2085,5046,0.13664790494058787,0.417385866166354,0.1303939962476548,0.3155722326454033,0.036827195467422094
Somerset,NJ,416600.0,373800,-42800.0,Somerset,New Jersey,NJ,10097,-14533,3561,14869,6200,-1.4393384173516883,0.35267901356838666,1.472615628404477,0.6140437753788254,-0.1027364378300528
Manatee,FL,228200.0,234600,6400.0,Manatee,Florida,FL,39611,40136,4959,1469,-6953,1.0132538941203202,0.12519249703365226,0.037085658024286185,-0.17553204917825854,0.028045574057843997
Collier,FL,331100.0,318100,-13000.0,Collier,Florida,FL,34731,35347,6943,1440,-8999,1.0177363162592497,0.19990786329215973,0.041461518528116095,-0.2591056980795255,-0.03926306251887647
Luzerne,PA,99600.0,91700,-7900.0,Luzerne,Pennsylvania,PA,7165,-8616,5061,894,9826,-1.2025122121423586,0.7063503140265178,0.12477320307048152,1.371388695045359,-0.07931726907630522
Cumberland,NC,105100.0,101000,-4100.0,Cumberland,North Carolina,NC,16299,-1008,10964,1207,5136,-0.06184428492545555,0.6726793054788638,0.07405362292165163,0.31511135652494016,-0.0390104662226451
Chesterfield,VA,225000.0,213600,-11400.0,Chesterfield,Virginia,VA,33222,9112,12212,2532,9366,0.27427608211426163,0.3675877430618265,0.07621455661910782,0.28192161820480405,-0.050666666666666665
Marion,OR,198900.0,216200,17300.0,Marion,Oregon,OR,16304,9324,865,314,5801,0.5718842001962708,0.053054465161923456,0.01925907752698724,0.35580225711481844,0.08697838109602815
Brazoria,TX,154800.0,194700,39900.0,Brazoria,Texas,TX,45806,29000,12811,7988,-3993,0.6331048334279352,0.2796795179670786,0.1743876348076671,-0.08717198620268088,0.25775193798449614
Loudoun,VA,435900.0,460800,24900.0,Loudoun,Virginia,VA,85002,42161,4984,26160,11697,0.4960000941154326,0.0586339144961295,0.3077574645302463,0.13760852685819158,0.05712319339298004
Rockland,NY,469600.0,408300,-61300.0,Rockland,New York,NY,25483,34,6576,920,17953,0.00133422281521014,0.25805438920064355,0.03610249970568615,0.7045088882784601,-0.1305366269165247
Bell,TX,131000.0,128900,-2100.0,Bell,Texas,TX,54577,26441,17419,1726,8991,0.4844714806603514,0.3191637502977445,0.031625043516499626,0.16473972552540447,-0.01603053435114504
McHenry,IL,237100.0,182500,-54600.0,McHenry,Illinois,IL,-7029,432,599,-96,-7964,-0.061459667093469915,-0.08521838099302888,0.01365770379854887,1.1330203442879498,-0.23028258118937156
Henrico,VA,222100.0,206500,-15600.0,Henrico,Virginia,VA,32839,584,17009,10135,5111,0.017783732756783098,0.5179512165413076,0.30862693748287096,0.15563811321903834,-0.07023863124718595
Davis,UT,245600.0,267900,22300.0,Davis,Utah,UT,42011,29652,1185,1666,9508,0.7058151436528528,0.028206898193330318,0.03965628049796482,0.22632167765585204,0.09079804560260586
Albany,NY,203900.0,205800,1900.0,Albany,New York,NY,9260,-4672,5020,6607,2305,-0.5045356371490279,0.5421166306695464,0.7134989200863929,0.2489200863930885,0.009318293281020108
Lorain,OH,133100.0,126100,-7000.0,Lorain,Ohio,OH,1333,1259,1066,307,-1299,0.9444861215303826,0.7996999249812453,0.23030757689422354,-0.9744936234058514,-0.05259203606311044
Larimer,CO,227900.0,334300,106400.0,Larimer,Colorado,CO,38396,36259,729,1057,351,0.9443431607459112,0.01898635274507761,0.027528909261381396,0.00914157724762996,0.46687143483984206
Northampton,PA,221100.0,180700,-40400.0,Northampton,Pennsylvania,PA,8027,3109,3255,2395,-732,0.3873178024168432,0.405506415846518,0.2983680079730908,-0.09119222623645196,-0.182722749886929
Escambia,FL,136900.0,118600,-18300.0,Escambia,Florida,FL,5294,-3092,1200,1047,6139,-0.5840574234982999,0.22667170381564036,0.1977710615791462,1.1596146581035134,-0.13367421475529584
Dutchess,NY,314700.0,240700,-74000.0,Dutchess,New York,NY,3572,-1125,3046,1417,234,-0.31494960806270994,0.8527435610302352,0.3966965285554312,0.06550951847704367,-0.23514458214172226
Lake,FL,203900.0,179800,-24100.0,Lake,Florida,FL,18860,14666,5143,1220,-2169,0.7776246023329798,0.2726935312831389,0.06468716861081654,-0.11500530222693532,-0.11819519372241295
Fayette,KY,144900.0,160400,15500.0,Fayette,Kentucky,KY,32996,16908,7942,2216,5930,0.5124257485755849,0.24069584192023274,0.06715965571584434,0.17971875378833801,0.1069703243616287
Winnebago,IL,123400.0,93300,-30100.0,Winnebago,Illinois,IL,-8226,-18244,2545,853,6620,2.2178458546073427,-0.3093848772185753,-0.10369559931923172,-0.8047653780695356,-0.2439222042139384
Rockingham,NH,282900.0,301200,18300.0,Rockingham,New Hampshire,NH,4174,2400,495,556,723,0.5749880210828942,0.11859127934834693,0.13320555821753713,0.17321514135122185,0.06468716861081654
Boulder,CO,314900.0,477500,162600.0,Boulder,Colorado,CO,24956,25569,350,2880,-3843,1.0245632312870652,0.014024683442859431,0.1154031094726719,-0.15399102420259658,0.5163543982216576
Galveston,TX,156900.0,184800,27900.0,Galveston,Texas,TX,31124,29958,523,2301,-1658,0.9625369489782803,0.016803752731011437,0.07393008610718417,-0.05327078781647603,0.17782026768642448
Gloucester,NJ,231700.0,184800,-46900.0,Gloucester,New Jersey,NJ,6400,-2226,2740,2157,3729,-0.3478125,0.428125,0.33703125,0.58265625,-0.20241691842900303
Howard,MD,447000.0,423400,-23600.0,Howard,Maryland,MD,36035,-1208,11416,21002,4825,-0.033522963785208824,0.3168031080893576,0.582822256139864,0.13389759955598726,-0.052796420581655484
Douglas,CO,321000.0,438400,117400.0,Douglas,Colorado,CO,43952,39113,-564,3297,2106,0.8899026210411358,-0.012832180560611577,0.07501365125591554,0.04791590826356025,0.36573208722741435
Lancaster,NE,133700.0,162000,28300.0,Lancaster,Nebraska,NE,26859,14729,3422,3423,5285,0.5483822927138017,0.12740608362187722,0.127443315089914,0.19676830857440708,0.21166791323859388
Spartanburg,SC,112000.0,123700,11700.0,Spartanburg,South Carolina,SC,19039,7988,3711,1833,5507,0.4195598508325017,0.19491569935395767,0.096276064919376,0.2892483848941646,0.10446428571428572
Cumberland,ME,238800.0,262700,23900.0,Cumberland,Maine,ME,13194,7503,1822,1013,2856,0.5686675761709868,0.13809307260876155,0.07677732302561771,0.21646202819463392,0.10008375209380234
Ingham,MI,120200.0,114900,-5300.0,Ingham,Michigan,MI,6274,-8199,3314,4653,6506,-1.3068218042715969,0.5282116671979599,0.7416321326107747,1.0369780044628627,-0.04409317803660566
Erie,PA,99500.0,114600,15100.0,Erie,Pennsylvania,PA,-237,-7671,2401,2068,2965,32.367088607594944,-10.130801687763713,-8.725738396624472,-12.510548523206749,0.15175879396984926
Lubbock,TX,99000.0,123600,24600.0,Lubbock,Texas,TX,32799,23636,3147,1985,4031,0.7206317265770298,0.09594804719656087,0.06052013780907955,0.1229000884173298,0.24848484848484848
Leon,FL,183300.0,160900,-22400.0,Leon,Florida,FL,23514,11389,8609,3102,414,0.4843497490856511,0.3661223101131241,0.1319214085225823,0.01760653227864251,-0.12220403709765412
Greene,MO,121000.0,121400,400.0,Greene,Missouri,MO,22082,15292,2326,1719,2745,0.6925097364369169,0.10533466171542433,0.07784620958246535,0.12430939226519334,0.003305785123966942
Hamilton,IN,197200.0,236400,39200.0,Hamilton,Indiana,IN,42309,30836,2113,6940,2420,0.7288283816682031,0.04994209269895295,0.16403129357819848,0.057198232054645574,0.19878296146044624
Atlantic,NJ,260800.0,161600,-99200.0,Atlantic,New Jersey,NJ,4033,6706,-2196,5393,-5870,1.6627820481031492,-0.5445078105628565,1.3372179518968508,-1.4554921894371435,-0.3803680981595092
New London,CT,255200.0,218100,-37100.0,New London,Connecticut,CT,6644,208,942,2077,3417,0.0313064419024684,0.14178205900060206,0.3126128838049368,0.5142986152919927,-0.14537617554858934
San Luis Obispo,CA,515200.0,538300,23100.0,San Luis Obispo,California,CA,16442,13968,564,2132,-222,0.8495316871426833,0.034302396302153024,0.12966792361026638,-0.013502007055102785,0.04483695652173913
Horry,SC,196900.0,160200,-36700.0,Horry,South Carolina,SC,51556,43122,6134,823,1477,0.836410893009543,0.1189774226084258,0.015963224454961594,0.0286484599270696,-0.18638902996444895
Madison,IL,117200.0,107300,-9900.0,Madison,Illinois,IL,-279,-2449,454,501,1215,8.777777777777779,-1.6272401433691757,-1.7956989247311828,-4.354838709677419,-0.08447098976109214
Osceola,FL,221300.0,176700,-44600.0,Osceola,Florida,FL,57340,44931,9616,873,1920,0.7835891175444716,0.16770143006627136,0.015224973840251134,0.03348447854900593,-0.20153637596023496
Dauphin,PA,154400.0,145600,-8800.0,Dauphin,Pennsylvania,PA,16640,1455,6752,4111,4322,0.08743990384615384,0.4057692307692308,0.2470552884615385,0.2597355769230769,-0.05699481865284974
Durham,NC,165900.0,187200,21300.0,Durham,North Carolina,NC,38974,27714,17802,3038,-9580,0.7110894442448812,0.4567660491609791,0.07794940216554626,-0.24580489557140656,0.12839059674502712
Chatham,GA,160500.0,148600,-11900.0,Chatham,Georgia,GA,34780,13660,12751,1787,6582,0.3927544565842438,0.3666187464059805,0.051380103507763085,0.18924669350201265,-0.07414330218068536
Ottawa,MI,149000.0,181300,32300.0,Ottawa,Michigan,MI,18137,18527,1302,1920,-3612,1.021503004907096,0.0717869548436897,0.10586094723493412,-0.1991509069857198,0.21677852348993287
Rutherford,TN,149500.0,185000,35500.0,Rutherford,Tennessee,TN,50046,33378,12291,2393,1984,0.6669464093034408,0.24559405347080684,0.04781600927147025,0.03964352795428206,0.23745819397993312
Lexington,SC,130200.0,128700,-1500.0,Lexington,South Carolina,SC,34611,22867,4920,1379,5445,0.660685909104042,0.14215133916962816,0.03984282453555228,0.1573199271907775,-0.01152073732718894
Santa Cruz,CA,665300.0,754600,89300.0,Santa Cruz,California,CA,19786,-1166,173,2559,18220,-0.058930556959466286,0.008743556049732135,0.1293338724350551,0.9208531284746792,0.13422516158124154
Clayton,GA,119600.0,79000,-40600.0,Clayton,Georgia,GA,-829,-15359,17416,70,-2956,18.52714113389626,-21.00844390832328,-0.08443908323281063,3.565741857659831,-0.3394648829431438
Merced,CA,214800.0,216400,1600.0,Merced,California,CA,21138,3671,-183,3295,14355,0.1736682751442899,-0.008657394266250356,0.15588040495789576,0.6791087141640647,0.0074487895716946
Cleveland,OK,125500.0,153000,27500.0,Cleveland,Oklahoma,OK,36202,23690,2435,3358,6719,0.6543837357052097,0.06726147726644936,0.09275730622617537,0.1855974808021656,0.21912350597609562
Weld,CO,182400.0,273200,90800.0,Weld,Colorado,CO,35687,33632,1248,102,705,0.942416005828453,0.034970717628268,0.002858183652310365,0.0197550928909687,0.49780701754385964
Marin,CA,825800.0,1001800,176000.0,Marin,California,CA,12373,4446,-1925,751,9101,0.35933080093752523,-0.15558069991109674,0.06069667825103048,0.7355532207225409,0.21312666505207073
Jefferson,TX,87100.0,87800,700.0,Jefferson,Texas,TX,10851,16307,2652,2319,-10427,1.502810800847848,0.2444014376555156,0.21371302184130492,-0.9609252603446689,0.008036739380022962
Thurston,WA,267000.0,265500,-1500.0,Thurston,Washington,WA,27575,18870,715,3220,4770,0.6843155031731641,0.025929283771532183,0.11677243880326382,0.1729827742520399,-0.0056179775280898875
Kitsap,WA,293500.0,325500,32000.0,Kitsap,Washington,WA,18255,7956,-546,1237,9608,0.4358258011503698,-0.029909613804437137,0.06776225691591345,0.526321555738154,0.10902896081771721
Kalamazoo,MI,125400.0,133800,8400.0,Kalamazoo,Michigan,MI,13967,5422,3498,558,4489,0.38820075893176775,0.2504474833536193,0.039951313811126224,0.3214004439034868,0.06698564593301436
Webb,TX,119100.0,129600,10500.0,Webb,Texas,TX,34388,72334,554,-28,-38472,2.1034663254623704,0.016110271024776086,-0.0008142375247179247,-1.1187623589624287,0.08816120906801007
Brown,WI,145200.0,154000,8800.0,Brown,Wisconsin,WI,13758,4396,1976,2362,5024,0.3195231865096671,0.1436255269661288,0.17168193051315594,0.3651693560110481,0.06060606060606061
Alachua,FL,180800.0,156300,-24500.0,Alachua,Florida,FL,17535,4527,4970,4069,3969,0.258169375534645,0.2834331337325349,0.2320501853435985,0.2263473053892216,-0.13550884955752213
